Linux 6.8.0-94-generic (edge-7bf6f060000000000000ac1f6b24deb2) 	05/26/26 	_x86_64_	(48 CPU)

01:55:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:48:34     all    1.18    0.00    1.03    0.02    0.00    0.30    0.00    1.16    0.00   96.31
02:48:35     all    1.05    0.00    1.07    0.13    0.00    0.42    0.00    0.99    0.00   96.32
02:48:36     all    0.69    0.00    1.14    0.06    0.00    0.34    0.00    1.39    0.00   96.36
02:48:37     all    0.44    0.00    0.97    0.04    0.00    0.36    0.00    1.66    0.00   96.48
02:48:38     all    1.37    0.00    0.97    0.02    0.00    0.32    0.00    1.14    0.00   96.19
02:48:39     all    0.84    0.00    1.28    0.04    0.00    0.36    0.00    1.18    0.00   96.27
02:48:40     all    1.41    0.00    0.91    0.04    0.00    0.32    0.00    0.72    0.00   96.60
02:48:41     all    0.61    0.00    0.80    0.06    0.00    0.29    0.00    0.88    0.00   97.33
02:48:42     all    0.48    0.00    0.92    0.02    0.00    0.32    0.00    1.85    0.00   96.37
02:48:43     all    0.59    0.00    1.03    0.08    0.00    0.23    0.00    1.34    0.00   96.68
02:48:44     all    0.76    0.00    0.88    0.02    0.00    0.25    0.00    1.01    0.00   97.06
02:48:45     all    1.38    0.00    1.03    0.08    0.00    0.04    0.00    1.11    0.00   96.27
02:48:46     all    1.18    0.00    0.97    0.08    0.00    0.02    0.00    1.24    0.00   96.51
02:48:47     all    0.67    0.00    0.88    0.08    0.00    0.00    0.00    1.49    0.00   96.85
02:48:48     all    0.46    0.00    0.40    0.04    0.00    0.00    0.00    0.97    0.00   98.11
02:48:49     all    1.09    0.00    0.86    0.04    0.00    0.00    0.00    1.18    0.00   96.78
02:48:50     all    0.69    0.00    0.73    0.02    0.00    0.00    0.00    1.03    0.00   97.51
02:48:51     all    0.71    0.00    0.46    0.06    0.00    0.04    0.00    1.28    0.00   97.37
02:48:52     all    0.44    0.00    0.54    0.02    0.00    0.00    0.00    1.05    0.00   97.92
02:48:53     all    1.01    0.00    0.73    0.13    0.00    0.00    0.00    2.04    0.00   96.09
02:48:54     all    1.05    0.00    0.78    0.02    0.00    0.02    0.00    1.15    0.00   96.96
02:48:55     all    0.53    0.00    0.76    0.23    0.00    0.02    0.00    2.25    0.00   96.21
02:48:56     all    0.65    0.00    0.80    0.00    0.00    0.04    0.00    2.77    0.00   95.73
02:48:57     all    0.42    0.00    0.67    0.08    0.00    0.00    0.00    1.26    0.00   97.53
02:48:58     all    0.52    0.00    0.52    0.00    0.00    0.04    0.00    1.07    0.00   97.82
02:48:59     all    0.69    0.00    0.71    0.06    0.00    0.04    0.00    0.92    0.00   97.57
02:49:00     all    0.61    0.00    0.67    0.04    0.00    0.00    0.00    0.84    0.00   97.82
02:49:01     all    0.48    0.00    0.48    0.00    0.00    0.04    0.00    0.99    0.00   97.98
02:49:02     all    0.40    0.00    0.65    0.02    0.00    0.02    0.00    1.03    0.00   97.88
02:49:03     all    0.36    0.00    0.57    0.06    0.00    0.02    0.00    1.45    0.00   97.48
02:49:04     all    1.11    0.00    0.71    0.00    0.00    0.02    0.00    0.97    0.00   97.17
02:49:05     all    0.48    0.00    0.61    0.04    0.00    0.00    0.00    0.84    0.00   98.03
02:49:06     all    0.71    0.00    0.61    0.04    0.00    0.00    0.00    1.16    0.00   97.48
02:49:07     all    1.62    0.00    0.88    0.08    0.00    0.00    0.00    1.32    0.00   96.09
02:49:08     all    1.16    0.00    0.72    0.04    0.00    0.02    0.00    2.34    0.00   95.73
02:49:09     all    0.86    0.00    0.69    0.06    0.00    0.00    0.00    1.18    0.00   97.19
02:49:10     all    0.71    0.00    0.63    0.04    0.00    0.00    0.00    0.97    0.00   97.61
02:49:11     all    0.86    0.00    0.57    0.06    0.00    0.00    0.00    0.92    0.00   97.59
02:49:12     all    0.52    0.00    0.54    0.06    0.00    0.02    0.00    1.24    0.00   97.61
02:49:13     all    0.36    0.00    0.55    0.00    0.00    0.00    0.00    1.24    0.00   97.83
02:49:14     all    2.02    0.00    1.20    0.15    0.00    0.00    0.00    1.01    0.00   95.61
02:49:15     all    1.90    0.00    1.54    0.06    0.00    0.40    0.00    0.93    0.00   95.17
02:49:16     all    0.53    0.00    0.91    0.04    0.00    0.36    0.00    1.50    0.00   96.63
02:49:17     all    1.67    0.00    1.16    0.11    0.00    0.28    0.00    1.44    0.00   95.34
02:49:18     all    0.44    0.00    1.01    0.04    0.00    0.40    0.00    1.45    0.00   96.65
02:49:19     all    0.86    0.00    0.72    0.02    0.00    0.32    0.00    1.30    0.00   96.74
02:49:20     all    1.09    0.00    1.36    0.13    0.00    0.38    0.00    2.93    0.00   94.09
02:49:21     all    0.69    0.00    0.76    0.06    0.00    0.50    0.00    1.26    0.00   96.71
02:49:22     all    0.57    0.00    0.90    0.08    0.00    0.42    0.00    1.68    0.00   96.33
02:49:23     all    1.15    0.00    1.32    0.04    0.00    0.35    0.00    1.65    0.00   95.49
02:49:24     all    0.90    0.00    1.25    0.04    0.00    0.33    0.00    1.63    0.00   95.80
02:49:25     all    1.17    0.00    1.44    0.04    0.00    0.36    0.00    1.23    0.00   95.75
02:49:26     all    0.59    0.00    1.28    0.04    0.00    0.33    0.00    1.55    0.00   96.15
02:49:27     all    0.42    0.00    1.25    0.00    0.00    0.42    0.00    1.73    0.00   96.15
02:49:28     all    0.50    0.00    1.23    0.13    0.00    0.40    0.00    1.57    0.00   96.13
02:49:29     all    0.48    0.00    0.90    0.00    0.00    0.38    0.00    1.34    0.00   96.86
02:49:30     all    0.88    0.00    1.34    0.06    0.00    0.40    0.00    1.40    0.00   95.88
02:49:31     all    0.82    0.00    0.84    0.02    0.00    0.31    0.00    1.28    0.00   96.73
02:49:32     all    1.11    0.00    1.15    0.02    0.00    0.34    0.00    1.65    0.00   95.73
02:49:33     all    0.80    0.00    0.96    0.04    0.00    0.29    0.00    1.91    0.00   96.00
02:49:34     all    1.89    0.00    1.64    0.19    0.00    0.38    0.00    2.33    0.00   93.57
02:49:35     all    1.34    0.00    1.13    0.17    0.00    0.40    0.00    0.90    0.00   96.05
02:49:36     all    2.06    0.00    0.80    0.02    0.00    0.42    0.00    0.93    0.00   95.73
02:49:37     all    0.46    0.00    1.07    0.08    0.00    0.38    0.00    1.77    0.00   96.20
02:49:38     all    1.66    0.00    0.84    0.06    0.00    0.42    0.00    1.24    0.00   95.77
02:49:39     all    0.38    0.00    0.82    0.06    0.00    0.38    0.00    0.92    0.00   97.42
02:49:40     all    1.58    0.00    1.18    0.00    0.00    0.40    0.00    1.22    0.00   95.62
02:49:41     all    0.46    0.00    0.90    0.08    0.00    0.40    0.00    1.07    0.00   97.01
02:49:42     all    0.42    0.00    0.86    0.06    0.00    0.42    0.00    1.13    0.00   97.06
02:49:43     all    0.99    0.00    1.22    0.11    0.00    0.42    0.00    1.45    0.00   95.81
02:49:44     all    1.41    0.00    1.34    0.13    0.00    0.42    0.00    1.13    0.00   95.57
02:49:45     all    1.58    0.00    1.31    0.02    0.00    0.44    0.00    1.04    0.00   95.61
02:49:46     all    0.76    0.00    1.20    0.04    0.00    0.46    0.00    2.11    0.00   95.38
02:49:47     all    0.76    0.00    1.64    0.11    0.00    0.44    0.00    1.89    0.00   95.06
02:49:48     all    1.90    0.00    1.61    0.13    0.00    0.40    0.00    4.08    0.00   91.88
02:49:49     all    1.12    0.00    1.27    0.13    0.00    0.40    0.00    3.57    0.00   93.50
02:49:50     all    1.43    0.00    1.33    0.02    0.00    0.40    0.00    1.20    0.00   95.62
02:49:51     all    0.57    0.00    0.84    0.08    0.00    0.32    0.00    1.24    0.00   96.94
02:49:52     all    1.24    0.00    0.78    0.04    0.00    0.29    0.00    0.97    0.00   96.68
02:49:53     all    0.50    0.00    0.96    0.06    0.00    0.23    0.00    1.38    0.00   96.83
02:49:54     all    0.80    0.00    0.90    0.11    0.00    0.29    0.00    0.95    0.00   96.93
02:49:55     all    0.74    0.00    0.95    0.06    0.00    0.25    0.00    0.92    0.00   97.08
02:49:56     all    0.95    0.00    1.05    0.02    0.00    0.32    0.00    1.89    0.00   95.75
02:49:57     all    0.46    0.00    1.28    0.10    0.00    0.42    0.00    1.78    0.00   95.89
02:49:58     all    0.44    0.00    1.12    0.00    0.00    0.36    0.00    2.41    0.00   95.61
02:49:59     all    0.38    0.00    0.95    0.06    0.00    0.38    0.00    1.47    0.00   96.68
02:50:00     all    1.07    0.00    1.20    0.11    0.00    0.40    0.00    1.43    0.00   95.77
02:50:01     all    0.74    0.00    0.90    0.06    0.00    0.36    0.00    1.09    0.00   96.83
02:50:02     all    0.84    0.00    0.99    0.11    0.00    0.29    0.00    0.92    0.00   96.85
02:50:03     all    0.42    0.00    0.80    0.02    0.00    0.29    0.00    1.30    0.00   97.13
02:50:04     all    0.65    0.00    0.84    0.02    0.00    0.38    0.00    1.05    0.00   97.05
02:50:05     all    0.38    0.00    0.82    0.04    0.00    0.42    0.00    1.18    0.00   97.13
02:50:06     all    2.01    0.00    1.09    0.06    0.00    0.34    0.00    0.67    0.00   95.83
02:50:07     all    4.84    0.00    1.30    0.02    0.00    0.44    0.00    1.49    0.00   91.90
02:50:08     all    0.63    0.00    1.03    0.02    0.00    0.42    0.00    0.99    0.00   96.89
02:50:09     all    0.27    0.00    0.97    0.08    0.00    0.46    0.00    1.39    0.00   96.79
02:50:10     all    1.07    0.00    1.18    0.04    0.00    0.38    0.00    0.86    0.00   96.44
02:50:11     all    1.13    0.00    1.09    0.10    0.00    0.44    0.00    1.03    0.00   96.20
02:50:12     all    0.50    0.00    0.97    0.00    0.00    0.40    0.00    0.97    0.00   97.10
02:50:13     all    0.44    0.00    0.93    0.02    0.00    0.40    0.00    1.45    0.00   96.74
02:50:14     all    2.20    0.00    1.54    0.15    0.00    0.38    0.00    2.41    0.00   93.32
02:50:15     all    1.38    0.00    0.78    0.04    0.00    0.04    0.00    0.94    0.00   96.81
02:50:16     all    1.37    0.00    0.99    0.04    0.00    0.00    0.00    0.82    0.00   96.78
02:50:17     all    0.69    0.00    0.78    0.04    0.00    0.00    0.00    1.64    0.00   96.83
02:50:18     all    0.57    0.00    0.63    0.04    0.00    0.02    0.00    1.22    0.00   97.53
02:50:19     all    0.19    0.00    0.57    0.06    0.00    0.04    0.00    1.01    0.00   98.11
02:50:20     all    1.24    0.00    0.78    0.13    0.00    0.06    0.00    1.01    0.00   96.77
02:50:21     all    1.45    0.00    1.01    0.04    0.00    0.00    0.00    0.99    0.00   96.51
02:50:22     all    0.42    0.00    0.63    0.02    0.00    0.00    0.00    1.01    0.00   97.90
02:50:23     all    0.36    0.00    0.59    0.02    0.00    0.00    0.00    1.55    0.00   97.42
02:50:24     all    0.48    0.00    0.46    0.06    0.00    0.04    0.00    1.07    0.00   97.84
02:50:25     all    0.31    0.00    0.55    0.06    0.00    0.00    0.00    1.09    0.00   97.97
02:50:26     all    0.92    0.00    0.63    0.04    0.00    0.00    0.00    0.82    0.00   97.58
02:50:27     all    0.44    0.00    0.92    0.17    0.00    0.04    0.00    2.50    0.00   95.86
02:50:28     all    0.25    0.00    0.57    0.02    0.00    0.00    0.00    1.30    0.00   97.82
02:50:29     all    0.36    0.00    0.48    0.00    0.00    0.02    0.00    0.92    0.00   98.20
02:50:30     all    0.71    0.00    0.57    0.06    0.00    0.04    0.00    0.98    0.00   97.63
02:50:31     all    0.97    0.00    0.74    0.02    0.00    0.04    0.00    1.18    0.00   97.03
02:50:32     all    0.78    0.00    0.69    0.06    0.00    0.04    0.00    1.38    0.00   97.00
02:50:33     all    0.42    0.00    0.67    0.04    0.00    0.00    0.00    1.57    0.00   97.27
02:50:34     all    1.30    0.00    0.88    0.04    0.00    0.06    0.00    1.09    0.00   96.61
02:50:35     all    0.97    0.00    0.63    0.02    0.00    0.00    0.00    0.82    0.00   97.56
02:50:36     all    0.99    0.00    0.52    0.04    0.00    0.02    0.00    0.86    0.00   97.56
02:50:37     all    1.01    0.00    0.73    0.04    0.00    0.00    0.00    1.91    0.00   96.29
02:50:38     all    0.48    0.00    0.61    0.06    0.00    0.06    0.00    1.15    0.00   97.59
02:50:39     all    0.48    0.00    0.40    0.04    0.00    0.02    0.00    0.96    0.00   98.05
02:50:40     all    0.86    0.00    0.78    0.06    0.00    0.00    0.00    2.10    0.00   96.18
02:50:41     all    0.65    0.00    0.67    0.02    0.00    0.00    0.00    0.80    0.00   97.81
02:50:42     all    1.07    0.00    0.73    0.13    0.00    0.02    0.00    1.11    0.00   96.94
02:50:43     all    0.55    0.00    0.50    0.02    0.00    0.02    0.00    1.26    0.00   97.65
02:50:44     all    0.44    0.00    0.73    0.04    0.00    0.02    0.00    1.36    0.00   97.35
02:50:45     all    0.97    0.00    0.84    0.02    0.00    0.29    0.00    0.80    0.00   97.03
02:50:46     all    1.29    0.00    1.35    0.08    0.00    0.40    0.00    1.37    0.00   95.49
02:50:47     all    0.84    0.00    1.10    0.04    0.00    0.38    0.00    1.58    0.00   96.04
02:50:48     all    0.72    0.00    0.90    0.11    0.00    0.27    0.00    1.24    0.00   96.76
02:50:49     all    0.40    0.00    0.61    0.04    0.00    0.34    0.00    0.90    0.00   97.69
02:50:50     all    1.26    0.00    0.99    0.08    0.00    0.36    0.00    1.18    0.00   96.13
02:50:51     all    1.66    0.00    0.99    0.00    0.00    0.36    0.00    1.20    0.00   95.79
02:50:52     all    0.80    0.00    1.25    0.08    0.00    0.32    0.00    2.13    0.00   95.37
02:50:53     all    0.44    0.00    0.84    0.02    0.00    0.27    0.00    1.59    0.00   96.82
02:50:54     all    0.76    0.00    1.14    0.13    0.00    0.46    0.00    1.22    0.00   96.30
02:50:55     all    0.99    0.00    1.15    0.04    0.00    0.38    0.00    0.86    0.00   96.54
02:50:56     all    0.67    0.00    1.10    0.06    0.00    0.46    0.00    2.53    0.00   95.18
02:50:57     all    0.80    0.00    1.39    0.02    0.00    0.36    0.00    1.45    0.00   95.95
02:50:58     all    0.93    0.00    0.97    0.04    0.00    0.25    0.00    1.16    0.00   96.65
02:50:59     all    0.97    0.00    1.01    0.11    0.00    0.29    0.00    0.91    0.00   96.69
02:51:00     all    0.95    0.00    0.88    0.08    0.00    0.36    0.00    1.01    0.00   96.70
02:51:01     all    0.57    0.00    0.82    0.04    0.00    0.29    0.00    0.76    0.00   97.50
02:51:02     all    0.72    0.00    1.11    0.04    0.00    0.29    0.00    1.20    0.00   96.57
02:51:03     all    0.55    0.00    0.82    0.04    0.00    0.36    0.00    1.45    0.00   96.74
02:51:04     all    0.84    0.00    1.22    0.13    0.00    0.38    0.00    2.32    0.00   95.05
02:51:05     all    0.57    0.00    0.78    0.02    0.00    0.40    0.00    0.78    0.00   97.46
02:51:06     all    1.09    0.00    0.97    0.11    0.00    0.36    0.00    0.93    0.00   96.55
02:51:07     all    1.98    0.00    1.14    0.00    0.00    0.30    0.00    1.33    0.00   95.25
02:51:08     all    0.49    0.00    0.99    0.06    0.00    0.34    0.00    1.31    0.00   96.79
02:51:09     all    0.40    0.00    0.88    0.02    0.00    0.34    0.00    1.05    0.00   97.29
02:51:10     all    0.57    0.00    0.91    0.02    0.00    0.25    0.00    1.01    0.00   97.20
02:51:11     all    0.93    0.00    0.89    0.02    0.00    0.25    0.00    0.86    0.00   97.05
02:51:12     all    0.84    0.00    0.93    0.04    0.00    0.27    0.00    1.16    0.00   96.75
02:51:13     all    0.91    0.00    0.93    0.13    0.00    0.30    0.00    1.25    0.00   96.47
02:51:14     all    0.84    0.00    0.90    0.08    0.00    0.25    0.00    1.12    0.00   96.80
02:51:15     all    0.72    0.00    1.16    0.19    0.00    0.27    0.00    2.66    0.00   95.00
02:51:16     all    1.14    0.00    1.27    0.13    0.00    0.30    0.00    2.07    0.00   95.10
02:51:17     all    0.42    0.00    0.78    0.13    0.00    0.42    0.00    1.39    0.00   96.83
02:51:18     all    0.91    0.00    1.20    0.04    0.00    0.42    0.00    1.58    0.00   95.85
02:51:19     all    1.30    0.00    0.90    0.04    0.00    0.27    0.00    0.80    0.00   96.68
02:51:20     all    0.74    0.00    0.72    0.06    0.00    0.29    0.00    0.86    0.00   97.31
02:51:21     all    0.72    0.00    1.03    0.02    0.00    0.25    0.00    0.93    0.00   97.01
02:51:22     all    0.53    0.00    0.88    0.04    0.00    0.25    0.00    0.88    0.00   97.41
02:51:23     all    0.76    0.00    0.84    0.02    0.00    0.29    0.00    1.07    0.00   97.02
02:51:24     all    0.48    0.00    0.99    0.06    0.00    0.23    0.00    0.97    0.00   97.25
02:51:25     all    0.57    0.00    0.69    0.04    0.00    0.25    0.00    0.76    0.00   97.69
02:51:26     all    0.59    0.00    0.92    0.04    0.00    0.29    0.00    0.76    0.00   97.38
02:51:27     all    0.59    0.00    0.86    0.02    0.00    0.27    0.00    1.24    0.00   96.98
02:51:28     all    0.78    0.00    1.03    0.04    0.00    0.25    0.00    1.29    0.00   96.59
02:51:29     all    1.22    0.00    1.24    0.06    0.00    0.34    0.00    1.58    0.00   95.57
02:51:30     all    0.61    0.00    0.88    0.06    0.00    0.25    0.00    0.97    0.00   97.22
02:51:31     all    0.63    0.00    0.80    0.04    0.00    0.27    0.00    0.73    0.00   97.46
02:51:32     all    0.48    0.00    0.82    0.04    0.00    0.23    0.00    1.01    0.00   97.41
02:51:33     all    1.03    0.00    0.92    0.06    0.00    0.25    0.00    1.03    0.00   96.71
02:51:34     all    1.30    0.00    0.86    0.11    0.00    0.25    0.00    1.11    0.00   96.37
02:51:35     all    1.37    0.00    0.76    0.06    0.00    0.25    0.00    0.80    0.00   96.72
02:51:36     all    0.40    0.00    0.99    0.00    0.00    0.21    0.00    0.76    0.00   97.58
02:51:37     all    0.42    0.00    0.67    0.04    0.00    0.34    0.00    0.97    0.00   97.54
02:51:38     all    1.33    0.00    1.67    0.19    0.00    0.38    0.00    1.75    0.00   94.66
02:51:39     all    0.67    0.00    0.65    0.04    0.00    0.34    0.00    0.76    0.00   97.47
02:51:40     all    0.67    0.00    0.92    0.06    0.00    0.42    0.00    0.95    0.00   96.95
02:51:41     all    1.43    0.00    0.99    0.02    0.00    0.36    0.00    1.48    0.00   95.70
02:51:42     all    0.95    0.00    1.12    0.21    0.00    0.42    0.00    1.18    0.00   96.12
02:51:43     all    1.22    0.00    1.41    0.15    0.00    0.36    0.00    1.18    0.00   95.67
02:51:44     all    1.06    0.00    1.03    0.13    0.00    0.32    0.00    1.10    0.00   96.37
02:51:45     all    1.69    0.00    1.29    0.11    0.00    0.30    0.00    1.92    0.00   94.69
02:51:46     all    1.06    0.00    1.01    0.06    0.00    0.36    0.00    1.35    0.00   96.14
02:51:47     all    1.95    0.00    1.42    0.02    0.00    0.34    0.00    1.44    0.00   94.84
02:51:48     all    1.82    0.00    1.42    0.04    0.00    0.32    0.00    1.63    0.00   94.74
02:51:49     all    0.30    0.00    0.84    0.02    0.00    0.32    0.00    0.89    0.00   97.57
02:51:50     all    0.86    0.00    1.07    0.11    0.00    0.25    0.00    1.07    0.00   96.63
02:51:51     all    0.59    0.00    0.85    0.00    0.00    0.36    0.00    1.33    0.00   96.87
02:51:52     all    1.06    0.00    1.14    0.06    0.00    0.38    0.00    1.18    0.00   96.15
02:51:53     all    1.37    0.00    1.62    0.15    0.00    0.38    0.00    1.20    0.00   95.26
02:51:54     all    0.74    0.00    1.06    0.04    0.00    0.34    0.00    1.18    0.00   96.62
02:51:55     all    0.95    0.00    0.91    0.08    0.00    0.34    0.00    0.86    0.00   96.86
02:51:56     all    0.87    0.00    1.27    0.04    0.00    0.32    0.00    2.37    0.00   95.12
02:51:57     all    0.51    0.00    1.14    0.04    0.00    0.21    0.00    2.14    0.00   95.96
02:51:58     all    0.47    0.00    1.23    0.08    0.00    0.32    0.00    1.65    0.00   96.24
02:51:59     all    0.97    0.00    1.08    0.11    0.00    0.30    0.00    0.78    0.00   96.73
02:52:00     all    1.06    0.00    1.06    0.08    0.00    0.30    0.00    0.99    0.00   96.52
02:52:01     all    0.51    0.00    0.80    0.00    0.00    0.25    0.00    1.06    0.00   97.36
02:52:02     all    1.69    0.00    1.14    0.06    0.00    0.42    0.00    1.27    0.00   95.41
02:52:03     all    0.49    0.00    0.99    0.08    0.00    0.30    0.00    1.20    0.00   96.92
02:52:04     all    1.12    0.00    1.12    0.04    0.00    0.36    0.00    1.14    0.00   96.20
02:52:05     all    0.42    0.00    0.89    0.02    0.00    0.30    0.00    0.91    0.00   97.45
02:52:06     all    0.44    0.00    0.93    0.08    0.00    0.34    0.00    0.95    0.00   97.21
02:52:07     all    4.75    0.00    1.31    0.00    0.00    0.32    0.00    1.39    0.00   92.22
02:52:08     all    0.66    0.00    1.27    0.15    0.00    0.32    0.00    2.74    0.00   94.86
02:52:09     all    0.82    0.00    1.10    0.02    0.00    0.25    0.00    0.93    0.00   96.86
02:52:10     all    0.59    0.00    1.06    0.13    0.00    0.30    0.00    1.12    0.00   96.77
02:52:11     all    0.91    0.00    0.78    0.27    0.00    0.32    0.00    0.78    0.00   96.92
02:52:12     all    1.65    0.00    1.31    0.08    0.00    0.32    0.00    1.04    0.00   95.58
02:52:13     all    0.61    0.00    1.08    0.17    0.00    0.30    0.00    1.37    0.00   96.45
02:52:14     all    1.44    0.00    1.20    0.02    0.00    0.30    0.00    1.04    0.00   96.01
02:52:15     all    0.74    0.00    1.02    0.02    0.00    0.28    0.00    0.91    0.00   97.04
02:52:16     all    1.60    0.00    1.20    0.13    0.00    0.27    0.00    1.08    0.00   95.72
02:52:17     all    1.08    0.00    1.38    0.00    0.00    0.30    0.00    1.54    0.00   95.68
02:52:18     all    0.57    0.00    1.10    0.04    0.00    0.28    0.00    1.65    0.00   96.29
02:52:19     all    0.72    0.00    1.52    0.06    0.00    0.25    0.00    2.11    0.00   95.30
02:52:20     all    0.49    0.00    0.89    0.08    0.00    0.30    0.00    1.14    0.00   97.09
02:52:21     all    0.63    0.00    0.97    0.02    0.00    0.19    0.00    0.87    0.00   97.32
02:52:22     all    1.03    0.00    1.22    0.00    0.00    0.25    0.00    1.68    0.00   95.81
02:52:23     all    0.38    0.00    0.93    0.02    0.00    0.21    0.00    1.71    0.00   96.73
02:52:24     all    1.01    0.00    1.22    0.08    0.00    0.21    0.00    1.68    0.00   95.80
02:52:25     all    0.65    0.00    0.99    0.02    0.00    0.21    0.00    1.07    0.00   97.05
02:52:26     all    0.63    0.00    0.90    0.04    0.00    0.29    0.00    1.60    0.00   96.53
02:52:27     all    0.34    0.00    0.93    0.06    0.00    0.17    0.00    1.24    0.00   97.24
02:52:28     all    0.46    0.00    1.40    0.10    0.00    0.25    0.00    2.10    0.00   95.66
02:52:29     all    0.69    0.00    1.24    0.04    0.00    0.29    0.00    1.34    0.00   96.37
02:52:30     all    1.45    0.00    1.15    0.06    0.00    0.34    0.00    1.15    0.00   95.78
02:52:31     all    1.43    0.00    1.26    0.04    0.00    0.23    0.00    1.28    0.00   95.75
02:52:32     all    0.86    0.00    1.47    0.04    0.00    0.38    0.00    2.10    0.00   95.14
02:52:33     all    0.48    0.00    1.50    0.02    0.00    0.27    0.00    3.62    0.00   94.11
02:52:34     all    0.84    0.00    1.43    0.15    0.00    0.31    0.00    1.51    0.00   95.77
02:52:35     all    0.63    0.00    0.97    0.04    0.00    0.23    0.00    1.26    0.00   96.85
02:52:36     all    1.62    0.00    1.37    0.08    0.00    0.38    0.00    1.32    0.00   95.21
02:52:37     all    0.32    0.00    1.01    0.02    0.00    0.27    0.00    2.10    0.00   96.26
02:52:38     all    0.97    0.00    1.37    0.04    0.00    0.25    0.00    2.00    0.00   95.38
02:52:39     all    0.38    0.00    0.97    0.02    0.00    0.31    0.00    1.34    0.00   96.93
02:52:40     all    0.88    0.00    1.12    0.02    0.00    0.32    0.00    1.33    0.00   96.31
02:52:41     all    0.76    0.00    1.01    0.00    0.00    0.21    0.00    1.41    0.00   96.62
02:52:42     all    0.76    0.00    1.29    0.06    0.00    0.32    0.00    1.43    0.00   96.14
02:52:43     all    0.48    0.00    0.97    0.02    0.00    0.29    0.00    1.54    0.00   96.65
02:52:44     all    0.44    0.00    1.03    0.08    0.00    0.34    0.00    1.70    0.00   96.34
02:52:45     all    1.30    0.00    0.84    0.02    0.00    0.15    0.00    1.01    0.00   96.68
02:52:46     all    1.43    0.00    0.59    0.08    0.00    0.02    0.00    1.62    0.00   96.26
02:52:47     all    1.49    0.00    1.30    0.02    0.00    0.02    0.00    2.57    0.00   94.59
02:52:48     all    0.57    0.00    0.59    0.00    0.00    0.00    0.00    1.49    0.00   97.36
02:52:49     all    0.46    0.00    0.57    0.02    0.00    0.02    0.00    1.36    0.00   97.55
02:52:50     all    1.20    0.00    0.80    0.13    0.00    0.02    0.00    1.32    0.00   96.50
02:52:51     all    0.61    0.00    0.48    0.04    0.00    0.02    0.00    1.36    0.00   97.46
02:52:52     all    1.24    0.00    0.75    0.10    0.00    0.00    0.00    1.17    0.00   96.73
02:52:53     all    0.46    0.00    0.48    0.06    0.00    0.04    0.00    1.88    0.00   97.05
02:52:54     all    0.54    0.00    0.63    0.08    0.00    0.02    0.00    1.19    0.00   97.49
02:52:55     all    0.61    0.00    0.50    0.00    0.00    0.00    0.00    0.82    0.00   98.05
02:52:56     all    0.48    0.00    0.86    0.04    0.00    0.00    0.00    2.51    0.00   96.10
02:52:57     all    0.31    0.00    0.50    0.00    0.00    0.04    0.00    1.19    0.00   97.92
02:52:58     all    0.48    0.00    0.59    0.04    0.00    0.02    0.00    1.32    0.00   97.55
02:52:59     all    0.25    0.00    0.63    0.02    0.00    0.02    0.00    1.32    0.00   97.74
02:53:00     all    1.11    0.00    0.63    0.08    0.00    0.04    0.00    1.01    0.00   97.13
02:53:01     all    0.52    0.00    0.73    0.08    0.00    0.04    0.00    2.05    0.00   96.56
02:53:02     all    1.32    0.00    0.63    0.04    0.00    0.06    0.00    1.16    0.00   96.79
02:53:03     all    0.31    0.00    0.63    0.06    0.00    0.02    0.00    1.38    0.00   97.59
02:53:04     all    0.86    0.00    0.59    0.04    0.00    0.02    0.00    1.07    0.00   97.42
02:53:05     all    0.69    0.00    0.61    0.04    0.00    0.00    0.00    1.07    0.00   97.57
02:53:06     all    0.54    0.00    0.52    0.08    0.00    0.00    0.00    1.05    0.00   97.78
02:53:07     all    1.40    0.00    0.78    0.10    0.00    0.02    0.00    1.68    0.00   95.99
02:53:08     all    0.76    0.00    0.55    0.04    0.00    0.06    0.00    1.22    0.00   97.38
02:53:09     all    0.31    0.00    0.69    0.00    0.00    0.00    0.00    1.34    0.00   97.63
02:53:10     all    0.94    0.00    0.61    0.08    0.00    0.02    0.00    1.03    0.00   97.27
02:53:11     all    0.38    0.00    0.46    0.08    0.00    0.00    0.00    1.09    0.00   97.95
02:53:12     all    0.76    0.00    1.16    0.23    0.00    0.00    0.00    2.14    0.00   95.69
02:53:13     all    1.01    0.00    0.75    0.04    0.00    0.04    0.00    1.53    0.00   96.58
02:53:14     all    0.84    0.00    0.69    0.02    0.00    0.00    0.00    1.26    0.00   97.19
02:53:15     all    0.73    0.00    0.57    0.04    0.00    0.02    0.00    1.03    0.00   97.59
02:53:16     all    1.32    0.00    0.55    0.02    0.00    0.02    0.00    1.09    0.00   97.00
02:53:17     all    1.11    0.00    1.03    0.04    0.00    0.02    0.00    1.70    0.00   96.09
02:53:18     all    0.57    0.00    0.71    0.06    0.00    0.02    0.00    1.26    0.00   97.38
02:53:19     all    0.88    0.00    0.91    0.02    0.00    0.11    0.00    1.45    0.00   96.63
02:53:20     all    0.57    0.00    0.84    0.04    0.00    0.19    0.00    0.87    0.00   97.49
02:53:21     all    1.18    0.00    1.08    0.02    0.00    0.27    0.00    1.12    0.00   96.32
02:53:22     all    0.63    0.00    1.10    0.04    0.00    0.23    0.00    1.10    0.00   96.88
